"ID","Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Var_1","Segmentation"
5539,"Female","Yes",26,"No","Marketing",0,"Low",5,"Cat_4","D"
5540,"Female","No",43,"Yes","Artist",1,"Low",1,"Cat_3","B"
5541,"Male","No",29,"Yes","Doctor",0,"Low",2,"Cat_3","A"
5542,"Female","Yes",67,"No","Engineer",3,"High",3,"Cat_7","B"
5543,"Male","No",41,"Yes","Doctor",4,"Low",2,"Cat_6","B"
5544,"Male","No",40,"Yes","Artist",14,"Low",2,"Cat_2","A"
5545,"Female","Yes",40,"Yes","Doctor",3,"Low",2,"Cat_6","C"
5546,"Male","No",18,"No","Healthcare",3,"Low",4,"Cat_6","D"
5547,"Male","No",29,"No","Healthcare",2,"Low",5,"Cat_6","D"
5548,"Female","Yes",51,"No","Engineer",7,"Average",5,"Cat_4","B"
5549,"Male","No",32,"Yes","Engineer",6,"Low",1,"Cat_6","D"
5550,"Female","No",48,"Yes","Artist",1,"Low",1,"Cat_2","B"
5551,"Male","No",22,"No","Artist",1,"Low",3,"Cat_6","D"
5552,"Female","Yes",35,"Yes","Entertainment",1,"Average",2,"Cat_6","A"
5553,"Female","No",51,"Yes","Artist",2,"Low",1,"Cat_6","B"
5554,"Female","Yes",46,"No","Engineer",8,"Low",1,"Cat_6","A"
5555,"Female","No",27,"Yes","Healthcare",1,"Low",5,"Cat_6","C"
5556,"Female","Yes",56,"Yes","Artist",0,"Average",4,"Cat_6","C"
5557,"Male","Yes",50,"Yes","Artist",4,"Average",4,"Cat_3","B"
5558,"Male","Yes",59,"Yes","Healthcare",0,"Low",3,"Cat_4","D"
5559,"Female","Yes",61,"Yes","Artist",0,"Low",1,"Cat_6","C"
5560,"Male","No",32,"Yes","Doctor",9,"Low",1,"Cat_6","A"
5561,"Female","No",26,"Yes","Healthcare",1,"Low",5,"Cat_4","C"
5562,"Female","No",23,"No","Healthcare",3,"Low",4,"Cat_6","D"
5563,"Male","Yes",50,"Yes","Executive",3,"High",6,"Cat_6","C"
5564,"Male","No",22,"No","Marketing",0,"Low",4,"Cat_2","C"
5565,"Female","No",29,"No","Marketing",4,"Low",3,"Cat_6","B"
5566,"Male","Yes",46,"Yes","Artist",1,"Low",3,"Cat_6","B"
5567,"Male","No",43,"Yes","Artist",3,"Low",4,"Cat_6","D"
5568,"Male","No",33,"No","Artist",3,"Low",3,"Cat_3","C"
5569,"Female","Yes",85,"Yes","Lawyer",0,"Low",1,"Cat_3","D"
5570,"Male","Yes",57,"Yes","Entertainment",3,"Low",3,"Cat_3","C"
5571,"Male","Yes",43,"Yes","Artist",9,"High",2,"Cat_4","B"
5572,"Female","No",18,"No","Healthcare",0,"Low",4,"Cat_3","D"
5573,"Male","Yes",87,"No","Artist",1,"Low",1,"Cat_6","A"
5574,"Male","Yes",40,"Yes","Artist",1,"Average",2,"Cat_4","C"
5575,"Male","Yes",25,"Yes","Entertainment",1,"Low",2,"Cat_6","A"
5576,"Female","Yes",48,"Yes","Artist",1,"High",3,"Cat_6","C"
5577,"Female","Yes",56,"Yes","Entertainment",0,"Average",2,"Cat_6","B"
5578,"Female","No",32,"No","Entertainment",1,"Low",3,"Cat_6","A"
5579,"Female","No",38,"Yes","Artist",7,"Low",7,"Cat_2","C"
5580,"Female","No",31,"No","Doctor",1,"Low",2,"Cat_6","A"
5581,"Female","Yes",36,"No","Executive",9,"Average",5,"Cat_4","A"
5582,"Male","No",37,"Yes","Healthcare",0,"Low",2,"Cat_6","D"
5583,"Female","Yes",40,"Yes","Doctor",1,"Low",2,"Cat_6","A"
5584,"Male","No",18,"No","Healthcare",5,"Low",4,"Cat_4","D"
5585,"Female","No",26,"No","Healthcare",0,"Low",6,"Cat_5","A"
5586,"Female","No",23,"No","Healthcare",3,"Low",2,"Cat_7","D"
5587,"Male","No",27,"Yes","Healthcare",9,"Low",2,"Cat_6","D"
5588,"Female","No",20,"No","Healthcare",1,"Low",3,"Cat_6","D"
5589,"Male","Yes",47,"No","Artist",1,"Average",4,"Cat_6","C"
5590,"Male","Yes",50,"No","Entertainment",1,"Average",3,"Cat_6","B"
5591,"Female","Yes",49,"Yes","Artist",1,"Average",2,"Cat_6","C"
5592,"Male","Yes",29,"Yes","Healthcare",1,"Low",3,"Cat_3","D"
5593,"Male","Yes",37,"Yes","Executive",6,"High",3,"Cat_6","D"
5594,"Female","Yes",58,"Yes","Artist",0,"Low",3,"Cat_6","C"
5595,"Male","Yes",59,"No","Engineer",1,"Average",3,"Cat_6","C"
5596,"Male","No",21,"No","Marketing",0,"Low",5,"Cat_1","D"
5597,"Female","Yes",42,"Yes","Artist",3,"Average",4,"Cat_6","A"
5598,"Male","No",29,"No","Healthcare",0,"Low",6,"Cat_6","B"
5599,"Male","No",33,"Yes","Healthcare",3,"Low",5,"Cat_6","B"
5600,"Female","No",38,"Yes","Doctor",9,"Low",2,"Cat_6","B"
5601,"Male","Yes",37,"Yes","Artist",0,"Low",3,"Cat_6","A"
5602,"Male","Yes",60,"Yes","Entertainment",1,"Average",3,"Cat_6","C"
5603,"Male","Yes",55,"Yes","Doctor",0,"Low",1,"Cat_6","C"
5604,"Male","Yes",50,"Yes","Artist",1,"Average",2,"Cat_6","C"
5605,"Male","No",36,"Yes","Artist",3,"Low",3,"Cat_6","B"
5606,"Male","No",47,"Yes","Artist",9,"Low",2,"Cat_6","B"
5607,"Male","Yes",52,"Yes","Artist",6,"Average",2,"Cat_6","B"
5608,"Female","Yes",42,"No","Executive",0,"Average",5,"Cat_4","A"
5609,"Male","No",32,"No","Healthcare",0,"Low",3,"Cat_6","D"
5610,"Female","No",33,"Yes","Engineer",3,"Low",2,"Cat_4","D"
5611,"Female","No",25,"No","Artist",1,"Low",1,"Cat_4","B"
5612,"Male","Yes",68,"Yes","Entertainment",1,"Average",2,"Cat_6","C"
5613,"Male","Yes",36,"Yes","Entertainment",4,"Average",2,"Cat_2","B"
5614,"Male","Yes",51,"Yes","Artist",3,"Average",4,"Cat_6","C"
5615,"Female","Yes",47,"No","Engineer",3,"Average",5,"Cat_4","B"
5616,"Male","Yes",62,"Yes","Artist",0,"High",2,"Cat_6","C"
5617,"Male","No",32,"Yes","Doctor",4,"Low",5,"Cat_6","D"
5618,"Female","Yes",66,"No","Artist",3,"Average",2,"Cat_6","B"
5619,"Female","Yes",48,"Yes","Artist",0,"Low",1,"Cat_6","B"
5620,"Male","Yes",70,"Yes","Lawyer",8,"Average",2,"Cat_6","C"
5621,"Female","Yes",60,"Yes","Artist",0,"High",2,"Cat_6","C"
5622,"Male","No",45,"No","Artist",2,"Low",1,"Cat_6","B"
5623,"Female","Yes",48,"Yes","Homemaker",1,"Low",2,"Cat_3","B"
5624,"Male","Yes",76,"Yes","Lawyer",1,"Low",2,"Cat_3","A"
5625,"Male","Yes",53,"Yes","Engineer",4,"Low",3,"Cat_3","B"
5626,"Male","Yes",83,"No","Executive",1,"High",3,"Cat_6","B"
5627,"Female","Yes",79,"Yes","Lawyer",1,"High",2,"Cat_6","B"
5628,"Female","Yes",49,"Yes","Engineer",0,"Low",1,"Cat_2","B"
5629,"Female","Yes",76,"Yes","Lawyer",0,"High",2,"Cat_6","B"
5630,"Male","Yes",37,"No","Engineer",12,"Average",5,"Cat_4","B"
5631,"Female","Yes",37,"Yes","Artist",3,"Average",6,"Cat_3","B"
5632,"Female","Yes",35,"No","Artist",0,"Low",2,"Cat_6","B"
5633,"Female","Yes",31,"No","Homemaker",12,"Average",2,"Cat_6","B"
5634,"Male","No",21,"No","Marketing",1,"Low",5,"Cat_6","B"
5635,"Male","No",71,"Yes","Entertainment",1,"Low",2,"Cat_6","C"
5636,"Female","No",27,"No","Engineer",1,"Low",4,"Cat_5","A"
5637,"Male","Yes",52,"No","Homemaker",3,"Average",4,"Cat_6","A"
5638,"Male","Yes",72,"No","Engineer",1,"High",3,"Cat_6","D"
5639,"Male","Yes",43,"Yes","Artist",2,"Average",4,"Cat_3","C"
5640,"Male","Yes",46,"Yes","Artist",0,"Low",2,"Cat_6","B"
5641,"Male","Yes",88,"No","Lawyer",1,"Low",1,"Cat_6","A"
5642,"Male","No",29,"No","Healthcare",1,"Low",6,"Cat_6","D"
5643,"Male","No",27,"No","Engineer",0,"Low",5,"Cat_6","D"
5644,"Male","Yes",55,"Yes","Lawyer",3,"Low",4,"Cat_3","C"
5645,"Female","Yes",48,"No","Artist",8,"Average",3,"Cat_6","A"
5646,"Male","No",20,"No","Healthcare",4,"Low",5,"Cat_2","D"
5647,"Male","No",38,"Yes","Entertainment",1,"Low",1,"Cat_7","A"
5648,"Female","No",29,"No","Homemaker",1,"Low",6,"Cat_6","D"
5649,"Female","Yes",48,"Yes","Doctor",1,"Average",4,"Cat_6","C"
5650,"Female","No",65,"Yes","Lawyer",0,"Low",1,"Cat_6","A"
5651,"Male","Yes",51,"No","Engineer",1,"Average",7,"Cat_4","B"
5652,"Female","No",21,"No","Healthcare",0,"Low",5,"Cat_6","D"
5653,"Female","No",42,"Yes","Artist",0,"Low",1,"Cat_6","A"
5654,"Male","Yes",56,"No","Marketing",1,"Average",3,"Cat_4","B"
5655,"Female","Yes",86,"Yes","Lawyer",9,"High",2,"Cat_6","C"
5656,"Male","Yes",59,"Yes","Artist",0,"Average",4,"Cat_6","C"
5657,"Male","Yes",86,"Yes","Executive",1,"High",2,"Cat_6","C"
5658,"Male","Yes",59,"Yes","Artist",4,"High",2,"Cat_7","D"
5659,"Male","Yes",38,"Yes","Doctor",3,"Average",2,"Cat_6","C"
5660,"Female","No",31,"Yes","Marketing",0,"Low",1,"Cat_6","D"
5661,"Female","No",45,"Yes","Artist",1,"Low",1,"Cat_6","B"
5662,"Female","Yes",48,"Yes","Artist",10,"Low",2,"Cat_6","B"
5663,"Female","No",33,"No","Engineer",9,"Low",4,"Cat_3","B"
5664,"Male","Yes",38,"Yes","Entertainment",9,"Average",3,"Cat_6","B"
5665,"Female","Yes",49,"Yes","Artist",1,"Average",4,"Cat_6","C"
5666,"Female","Yes",48,"Yes","Artist",8,"Average",2,"Cat_6","A"
5667,"Male","Yes",37,"Yes","Artist",3,"Average",3,"Cat_6","B"
5668,"Male","No",28,"Yes","Healthcare",7,"Low",4,"Cat_2","C"
5669,"Female","Yes",33,"Yes","Doctor",0,"Average",2,"Cat_6","B"
5670,"Male","No",20,"No","Healthcare",0,"Low",4,"Cat_6","D"
5671,"Male","Yes",27,"No","Entertainment",0,"Low",1,"Cat_4","A"
5672,"Male","Yes",39,"Yes","Artist",3,"Average",4,"Cat_6","B"
5673,"Female","Yes",87,"No","Lawyer",0,"Low",1,"Cat_6","C"
5674,"Male","No",30,"Yes","Healthcare",1,"Low",4,"Cat_6","B"
5675,"Female","Yes",51,"Yes","Artist",1,"High",5,"Cat_6","C"
5676,"Male","Yes",46,"Yes","Executive",1,"High",5,"Cat_6","B"
5677,"Female","No",55,"No","Entertainment",3,"Low",1,"Cat_6","A"
5678,"Male","No",39,"No","Entertainment",0,"Low",4,"Cat_6","A"
5679,"Male","Yes",63,"Yes","Artist",1,"Average",4,"Cat_6","A"
5680,"Male","Yes",84,"Yes","Lawyer",0,"High",2,"Cat_6","C"
5681,"Male","Yes",41,"Yes","Executive",7,"High",2,"Cat_6","C"
5682,"Male","No",28,"Yes","Artist",3,"Low",1,"Cat_6","A"
5683,"Male","No",27,"Yes","Healthcare",2,"Low",4,"Cat_1","A"
5684,"Male","No",35,"Yes","Doctor",3,"Low",1,"Cat_6","A"
5685,"Female","Yes",47,"Yes","Artist",6,"Low",2,"Cat_6","B"
5686,"Female","No",51,"Yes","Artist",0,"Low",1,"Cat_6","B"
5687,"Female","Yes",32,"Yes","Artist",8,"Low",3,"Cat_6","B"
5688,"Male","Yes",31,"Yes","Engineer",1,"Low",2,"Cat_6","D"
5689,"Female","No",38,"Yes","Healthcare",0,"Low",4,"Cat_6","A"
5690,"Male","No",20,"No","Healthcare",1,"Low",3,"Cat_3","D"
5691,"Male","No",31,"Yes","Doctor",8,"Low",6,"Cat_2","A"
5692,"Male","Yes",55,"Yes","Entertainment",1,"Low",2,"Cat_6","A"
5693,"Male","No",19,"No","Healthcare",0,"Low",3,"Cat_4","D"
5694,"Male","No",83,"Yes","Lawyer",0,"Low",1,"Cat_6","D"
5695,"Male","Yes",41,"Yes","Doctor",0,"Low",2,"Cat_6","B"
5696,"Female","Yes",38,"Yes","Artist",1,"Average",2,"Cat_4","C"
5697,"Male","Yes",61,"Yes","Executive",5,"High",2,"Cat_6","B"
5698,"Female","Yes",48,"Yes","Homemaker",12,"Low",1,"Cat_6","A"
5699,"Male","Yes",40,"Yes","Doctor",1,"Average",2,"Cat_6","B"
5700,"Female","No",47,"Yes","Artist",0,"Low",1,"Cat_6","B"
5701,"Male","Yes",53,"Yes","Executive",4,"High",4,"Cat_6","D"
5702,"Male","No",29,"No","Doctor",3,"Low",4,"Cat_4","A"
5703,"Male","Yes",72,"No","Artist",1,"Low",1,"Cat_6","B"
5704,"Female","Yes",50,"Yes","Artist",1,"Average",4,"Cat_6","C"
5705,"Male","Yes",63,"Yes","Entertainment",0,"Low",1,"Cat_6","A"
5706,"Male","Yes",42,"Yes","Artist",5,"Average",2,"Cat_6","C"
5707,"Male","Yes",40,"No","Entertainment",14,"Average",3,"Cat_6","D"
5708,"Female","Yes",63,"Yes","Artist",1,"Average",5,"Cat_3","C"
5709,"Male","No",25,"Yes","Artist",13,"Low",3,"Cat_6","A"
5710,"Male","Yes",49,"Yes","Executive",2,"High",4,"Cat_2","B"
5711,"Female","No",28,"No","Healthcare",0,"Low",6,"Cat_5","A"
5712,"Female","Yes",69,"Yes","Artist",0,"High",2,"Cat_6","C"
5713,"Male","No",31,"No","Healthcare",0,"Low",5,"Cat_4","C"
5714,"Female","Yes",36,"Yes","Artist",1,"Average",5,"Cat_6","C"
5715,"Male","No",21,"No","Healthcare",9,"Low",4,"Cat_3","D"
5716,"Female","Yes",36,"Yes","Artist",1,"Average",2,"Cat_6","C"
5717,"Female","No",41,"Yes","Healthcare",12,"Low",1,"Cat_1","A"
5718,"Female","No",31,"Yes","Artist",13,"Low",2,"Cat_6","B"
5719,"Male","Yes",51,"Yes","Executive",7,"High",4,"Cat_6","C"
5720,"Male","Yes",55,"Yes","Artist",1,"Low",3,"Cat_3","A"
5721,"Male","Yes",31,"Yes","Artist",3,"Average",2,"Cat_2","B"
5722,"Female","Yes",61,"No","Engineer",1,"Average",2,"Cat_6","C"
5723,"Male","No",31,"Yes","Artist",1,"Low",3,"Cat_6","D"
5724,"Female","Yes",55,"Yes","Artist",1,"High",4,"Cat_6","B"
5725,"Female","No",33,"Yes","Artist",0,"Low",5,"Cat_3","C"
5726,"Female","Yes",50,"Yes","Artist",1,"Average",5,"Cat_2","C"
5727,"Male","Yes",71,"No","Entertainment",1,"Low",2,"Cat_6","A"
5728,"Male","No",18,"No","Healthcare",3,"Low",4,"Cat_6","D"
5729,"Female","Yes",73,"Yes","Lawyer",1,"High",2,"Cat_6","C"
5730,"Female","Yes",58,"No","Lawyer",0,"High",4,"Cat_6","C"
5731,"Male","Yes",65,"Yes","Artist",5,"High",2,"Cat_6","A"
5732,"Female","Yes",75,"Yes","Artist",1,"High",2,"Cat_6","C"
5733,"Female","No",62,"Yes","Engineer",0,"Low",1,"Cat_6","B"
5734,"Female","No",38,"Yes","Healthcare",0,"Low",5,"Cat_6","D"
5735,"Female","No",27,"Yes","Homemaker",3,"Low",7,"Cat_6","D"
5736,"Male","No",19,"No","Healthcare",0,"Low",3,"Cat_2","D"
5737,"Male","Yes",43,"Yes","Entertainment",3,"Low",4,"Cat_3","A"
5738,"Female","Yes",50,"Yes","Artist",0,"High",2,"Cat_3","C"
5739,"Male","No",27,"Yes","Entertainment",9,"Low",1,"Cat_6","A"
5740,"Male","No",33,"No","Healthcare",9,"Low",3,"Cat_7","C"
5741,"Female","Yes",26,"No","Doctor",0,"Average",3,"Cat_4","D"
5742,"Male","No",45,"Yes","Entertainment",1,"Low",2,"Cat_6","A"
5743,"Male","No",25,"Yes","Doctor",7,"Low",1,"Cat_6","A"
5744,"Male","Yes",37,"Yes","Artist",6,"Low",1,"Cat_6","B"
5745,"Female","Yes",37,"Yes","Artist",5,"Average",3,"Cat_6","B"
5746,"Female","Yes",60,"Yes","Artist",8,"High",6,"Cat_6","C"
5747,"Female","Yes",76,"Yes","Lawyer",1,"High",2,"Cat_6","C"
5748,"Male","Yes",47,"Yes","Doctor",0,"Average",4,"Cat_6","A"
5749,"Female","Yes",42,"Yes","Artist",8,"Low",1,"Cat_6","A"
5750,"Male","Yes",66,"Yes","Artist",0,"Low",4,"Cat_2","C"
5751,"Male","No",20,"No","Healthcare",3,"Low",5,"Cat_4","D"
5752,"Male","Yes",40,"Yes","Artist",9,"Average",3,"Cat_6","C"
5753,"Male","No",21,"No","Healthcare",13,"Low",6,"Cat_6","D"
5754,"Female","No",42,"No","Doctor",8,"Low",1,"Cat_3","A"
5755,"Male","Yes",57,"Yes","Doctor",5,"Average",2,"Cat_6","C"
5756,"Male","No",23,"No","Healthcare",4,"Low",3,"Cat_6","D"
5757,"Female","Yes",52,"Yes","Artist",2,"Average",4,"Cat_6","C"
5758,"Male","Yes",42,"Yes","Doctor",1,"Average",2,"Cat_1","C"
5759,"Male","No",28,"No","Doctor",0,"Low",4,"Cat_3","D"
5760,"Male","Yes",43,"Yes","Artist",9,"Average",3,"Cat_6","A"
5761,"Male","No",30,"Yes","Doctor",3,"Low",2,"Cat_6","D"
5762,"Male","No",26,"No","Healthcare",1,"Low",6,"Cat_4","A"
5763,"Male","Yes",86,"Yes","Executive",0,"High",2,"Cat_2","C"
5764,"Male","Yes",52,"Yes","Entertainment",0,"Average",2,"Cat_6","C"
5765,"Female","Yes",43,"No","Engineer",0,"Low",1,"Cat_6","A"
5766,"Male","Yes",26,"Yes","Artist",5,"Average",3,"Cat_6","A"
5767,"Male","Yes",53,"Yes","Artist",1,"Average",3,"Cat_6","C"
5768,"Male","No",33,"Yes","Healthcare",3,"Low",1,"Cat_6","D"
5769,"Male","Yes",25,"Yes","Healthcare",9,"Low",2,"Cat_6","C"
5770,"Female","Yes",55,"Yes","Artist",1,"Low",1,"Cat_6","B"
5771,"Female","Yes",47,"Yes","Engineer",9,"Average",4,"Cat_2","C"
5772,"Female","Yes",43,"No","Engineer",3,"Average",3,"Cat_4","B"
5773,"Male","No",27,"No","Doctor",9,"Low",4,"Cat_6","D"
5774,"Male","Yes",38,"Yes","Healthcare",8,"Average",4,"Cat_6","C"
5775,"Female","Yes",69,"Yes","Artist",2,"Average",9,"Cat_5","C"
5776,"Male","No",19,"No","Doctor",1,"Low",5,"Cat_4","C"
5777,"Female","No",28,"No","Marketing",9,"Low",2,"Cat_3","D"
5778,"Male","Yes",65,"Yes","Artist",1,"High",2,"Cat_6","C"
5779,"Male","Yes",33,"Yes","Artist",2,"Low",3,"Cat_3","C"
5780,"Female","No",22,"No","Healthcare",0,"Low",4,"Cat_6","D"
5781,"Female","Yes",25,"No","Homemaker",11,"Average",3,"Cat_6","D"
5782,"Female","No",52,"Yes","Artist",1,"Low",2,"Cat_6","A"
5783,"Female","No",37,"Yes","Artist",0,"Low",2,"Cat_6","B"
5784,"Male","Yes",29,"Yes","Entertainment",0,"Low",2,"Cat_2","D"
5785,"Male","No",31,"Yes","Healthcare",0,"Low",3,"Cat_3","D"
5786,"Female","No",36,"Yes","Marketing",9,"Low",1,"Cat_3","C"
5787,"Female","No",73,"Yes","Artist",0,"Low",1,"Cat_6","C"
5788,"Male","Yes",51,"Yes","Artist",2,"Low",2,"Cat_6","A"
5789,"Male","No",89,"Yes","Artist",1,"Low",3,"Cat_6","A"
5790,"Male","Yes",60,"No","Executive",0,"High",2,"Cat_6","B"
5791,"Male","No",40,"Yes","Healthcare",3,"Low",2,"Cat_6","D"
5792,"Female","No",22,"No","Healthcare",9,"Low",4,"Cat_6","D"
5793,"Male","Yes",28,"Yes","Engineer",9,"Average",2,"Cat_3","C"
5794,"Female","Yes",52,"Yes","Artist",1,"Average",3,"Cat_6","C"
5795,"Female","No",28,"No","Doctor",0,"Low",4,"Cat_6","C"
5796,"Female","Yes",37,"Yes","Artist",5,"Average",2,"Cat_6","B"
5797,"Male","Yes",53,"Yes","Doctor",2,"Average",3,"Cat_6","C"
5798,"Female","No",23,"No","Lawyer",0,"Low",6,"Cat_3","B"
5799,"Female","Yes",75,"Yes","Lawyer",0,"High",2,"Cat_6","B"
5800,"Male","Yes",71,"Yes","Entertainment",3,"High",2,"Cat_6","B"
5801,"Male","Yes",53,"Yes","Artist",0,"High",4,"Cat_6","C"
5802,"Male","Yes",30,"Yes","Artist",12,"Average",2,"Cat_6","B"
5803,"Female","Yes",31,"No","Entertainment",0,"Average",2,"Cat_3","A"
5804,"Male","No",27,"Yes","Doctor",0,"Low",5,"Cat_6","B"
5805,"Male","Yes",65,"Yes","Lawyer",0,"Low",1,"Cat_6","A"
5806,"Male","Yes",27,"No","Entertainment",3,"Average",3,"Cat_4","D"
5807,"Male","Yes",52,"No","Entertainment",0,"Average",2,"Cat_4","B"
5808,"Female","No",51,"No","Engineer",8,"Low",6,"Cat_4","D"
5809,"Female","Yes",30,"Yes","Engineer",8,"Average",5,"Cat_4","D"
5810,"Male","No",42,"Yes","Artist",11,"Low",2,"Cat_6","C"
5811,"Female","No",19,"No","Healthcare",9,"Low",8,"Cat_5","D"
5812,"Male","Yes",50,"Yes","Executive",0,"High",4,"Cat_6","B"
5813,"Male","Yes",41,"Yes","Artist",0,"Average",4,"Cat_4","C"
5814,"Female","No",36,"No","Engineer",14,"Low",4,"Cat_6","D"
5815,"Female","Yes",43,"Yes","Healthcare",0,"Average",2,"Cat_3","A"
5816,"Male","Yes",85,"No","Lawyer",0,"Low",1,"Cat_6","D"
5817,"Male","Yes",43,"Yes","Artist",3,"Average",2,"Cat_6","B"
5818,"Female","Yes",47,"Yes","Artist",1,"Average",2,"Cat_7","C"
5819,"Female","Yes",60,"Yes","Lawyer",0,"Low",2,"Cat_6","D"
5820,"Male","No",30,"Yes","Healthcare",0,"Low",3,"Cat_1","D"
5821,"Female","No",37,"Yes","Doctor",5,"Low",1,"Cat_2","B"
5822,"Male","No",31,"Yes","Healthcare",0,"Low",2,"Cat_4","C"
5823,"Female","No",36,"No","Engineer",3,"Low",2,"Cat_6","D"
5824,"Male","Yes",82,"Yes","Lawyer",0,"Low",3,"Cat_4","A"
5825,"Male","No",33,"Yes","Homemaker",3,"Low",1,"Cat_6","D"
5826,"Male","No",37,"Yes","Artist",4,"Low",7,"Cat_7","A"
5827,"Male","Yes",35,"Yes","Engineer",1,"Average",4,"Cat_3","A"
5828,"Male","No",50,"Yes","Artist",1,"Low",1,"Cat_2","B"
5829,"Male","No",21,"No","Healthcare",1,"Low",4,"Cat_4","D"
5830,"Male","Yes",59,"No","Entertainment",1,"Average",2,"Cat_7","C"
5831,"Female","No",20,"No","Healthcare",1,"Low",5,"Cat_4","D"
5832,"Female","No",49,"Yes","Engineer",9,"Low",1,"Cat_6","A"
5833,"Male","Yes",62,"Yes","Executive",0,"High",4,"Cat_6","C"
5834,"Male","Yes",61,"Yes","Artist",0,"Average",5,"Cat_6","C"
5835,"Male","Yes",43,"Yes","Homemaker",3,"Average",2,"Cat_4","A"
5836,"Female","Yes",41,"No","Marketing",5,"Average",3,"Cat_6","A"
5837,"Male","Yes",21,"No","Doctor",1,"Low",3,"Cat_3","D"
5838,"Female","Yes",42,"Yes","Artist",3,"High",3,"Cat_6","C"
5839,"Female","Yes",38,"No","Engineer",1,"Average",6,"Cat_4","B"
5840,"Male","Yes",36,"Yes","Executive",3,"High",4,"Cat_6","B"
5841,"Male","Yes",51,"Yes","Healthcare",3,"Low",2,"Cat_6","A"
5842,"Female","Yes",48,"Yes","Artist",2,"Low",2,"Cat_6","C"
5843,"Female","No",29,"Yes","Homemaker",3,"Low",1,"Cat_1","D"
5844,"Male","No",30,"Yes","Healthcare",1,"Low",1,"Cat_6","D"
5845,"Male","No",19,"No","Healthcare",0,"Low",4,"Cat_2","D"
5846,"Male","Yes",43,"Yes","Healthcare",1,"High",4,"Cat_4","B"
5847,"Male","Yes",38,"Yes","Entertainment",2,"Average",2,"Cat_6","B"
5848,"Male","No",32,"No","Doctor",10,"Low",2,"Cat_6","D"
5849,"Female","No",38,"Yes","Healthcare",8,"Low",2,"Cat_6","D"
5850,"Female","No",43,"Yes","Artist",0,"Low",3,"Cat_6","A"
5851,"Male","No",76,"Yes","Lawyer",0,"Low",2,"Cat_6","A"
5852,"Male","No",30,"Yes","Healthcare",9,"Low",5,"Cat_6","D"
5853,"Male","No",31,"No","Healthcare",1,"Low",4,"Cat_7","D"
5854,"Male","No",23,"No","Healthcare",0,"Low",3,"Cat_3","D"
5855,"Male","Yes",70,"No","Lawyer",0,"High",3,"Cat_1","B"
5856,"Female","No",25,"No","Engineer",1,"Low",1,"Cat_4","A"
5857,"Male","No",29,"No","Marketing",1,"Low",2,"Cat_6","D"
5858,"Female","Yes",50,"Yes","Artist",1,"Average",3,"Cat_6","C"
5859,"Male","Yes",71,"Yes","Artist",1,"Average",2,"Cat_6","C"
5860,"Female","No",18,"No","Healthcare",0,"Low",5,"Cat_4","D"
5861,"Male","No",42,"Yes","Artist",8,"Low",3,"Cat_6","A"
5862,"Male","No",35,"No","Healthcare",3,"Low",1,"Cat_4","D"
5863,"Female","No",41,"Yes","Artist",2,"Low",1,"Cat_6","A"
5864,"Male","No",20,"No","Marketing",0,"Low",3,"Cat_3","B"
5865,"Male","Yes",27,"No","Entertainment",14,"Average",2,"Cat_6","A"
5866,"Male","Yes",27,"Yes","Healthcare",1,"High",2,"Cat_6","D"
5867,"Female","No",18,"No","Healthcare",0,"Low",4,"Cat_4","D"
5868,"Female","Yes",41,"Yes","Artist",9,"High",2,"Cat_2","B"
5869,"Male","Yes",67,"No","Lawyer",1,"Average",2,"Cat_6","A"
5870,"Female","Yes",28,"Yes","Artist",0,"Low",2,"Cat_7","A"
5871,"Male","Yes",45,"No","Artist",1,"Average",4,"Cat_6","B"
5872,"Male","Yes",36,"No","Executive",8,"High",4,"Cat_6","C"
5873,"Female","Yes",79,"Yes","Artist",3,"Average",2,"Cat_6","C"
5874,"Female","No",33,"No","Engineer",1,"Low",3,"Cat_6","C"
5875,"Female","Yes",87,"Yes","Artist",1,"Average",2,"Cat_6","C"
5876,"Female","Yes",52,"Yes","Artist",3,"Low",1,"Cat_6","A"
5877,"Female","No",32,"No","Healthcare",1,"Low",3,"Cat_6","D"
5878,"Female","No",42,"Yes","Engineer",1,"Low",7,"Cat_4","A"
5879,"Male","No",22,"No","Healthcare",8,"Low",5,"Cat_2","D"
5880,"Female","No",18,"No","Doctor",2,"Low",4,"Cat_6","D"
5881,"Female","No",26,"No","Doctor",1,"Low",4,"Cat_2","D"
5882,"Female","Yes",66,"Yes","Artist",0,"Average",2,"Cat_6","C"
5883,"Female","Yes",66,"No","Engineer",6,"Average",4,"Cat_5","B"
5884,"Male","Yes",69,"No","Lawyer",1,"Low",2,"Cat_1","B"
5885,"Male","No",25,"Yes","Marketing",3,"Low",5,"Cat_3","C"
5886,"Male","Yes",55,"Yes","Artist",1,"Low",2,"Cat_6","A"
5887,"Female","Yes",49,"Yes","Artist",6,"Low",2,"Cat_6","C"
5888,"Male","Yes",61,"Yes","Doctor",3,"Low",2,"Cat_6","A"
5889,"Female","No",47,"Yes","Artist",0,"Low",1,"Cat_1","C"
5890,"Male","Yes",59,"Yes","Executive",0,"High",5,"Cat_6","C"
5891,"Male","Yes",38,"Yes","Artist",3,"Average",4,"Cat_6","B"
5892,"Male","Yes",55,"Yes","Artist",8,"Average",2,"Cat_2","C"
